Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
Of the fruit Of each tree in the garden we may eat  But of the fruit of this fair tree amidst The garden  God hath said  Ye shall not eat Thereof  nor shall ye touch it  lest ye die ,fruit tree garden eat fruit fair tree amidst garden God hath said Ye shall eat Thereof shall ye touch lest ye die,9.34,"fruit,tree,garden,eat,fruit,fair,tree,amidst,garden,God,hath,said,Ye,shall,eat,Thereof,shall,ye,touch,lest,ye,die",0.00,
She scarce had said  though brief  when now more bold The Tempter  but with show of zeal and love To Man  and indignation at his wrong  New part puts on  and  as to passion moved  Fluctuates disturbed  yet comely and in act Raised  as of some great matter to begin ,scarce said brief bold Tempter zeal love Man indignation wrong New puts passion moved Fluctuates disturbed comely act Raised great matter begin,10.57,"scarce,said,brief,bold,Tempter,zeal,love,Man,indignation,wrong,New,puts,passion,moved,Fluctuates,disturbed,comely,act,Raised,great,matter,begin",0.00,
As when of old some orator renowned  In Athens or free Rome  where eloquence Flourished  since mute ,old orator renowned Athens free Rome eloquence Flourished mute,8.00,"old,orator,renowned,Athens,free,Rome,eloquence,Flourished,mute",0.00,
to some great because addressed  Stood in himself collected  while each part  Motion  each act  won audience ere the tongue  Sometimes in highth began  as no delay Of preface brooking  through his zeal of right  So standing  moving  or to highth up grown  The Tempter  all impassioned  thus began ,great addressed Stood collected Motion act audience ere tongue highth began delay preface brooking zeal right standing moving highth grown Tempter impassioned began,8.75,"great,addressed,Stood,collected,Motion,act,audience,ere,tongue,highth,began,delay,preface,brooking,zeal,right,standing,moving,highth,grown,Tempter,impassioned,began",0.00,
O sacred  wise  and wisdom   giving Plant  Mother of science ,sacred wise wisdom giving Plant Mother science,4.92,"sacred,wise,wisdom,giving,Plant,Mother,science",0.00,
now I feel thy power Within me clear  not only to discern Things in their causes  but to trace the ways Of highest agents  deemed however wise ,feel thy power clear discern Things causes trace ways highest agents deemed wise,9.79,"feel,thy,power,clear,discern,Things,causes,trace,ways,highest,agents,deemed,wise",0.00,
do not believe Those rigid threats of death  ye shall not die  How should you ,believe rigid threats death ye shall die,10.26,"believe,rigid,threats,death,ye,shall,die",0.00,
it gives you life To knowledge  by the threatener ,gives life knowledge threatener,10.00,"gives,life,knowledge,threatener",0.00,
look on me  Me  who have touched and tasted  yet both live  And life more perfect have attained than Fate Meant me  by venturing higher than my lot ,look touched tasted live life perfect attained Fate Meant venturing higher lot,10.81,"look,touched,tasted,live,life,perfect,attained,Fate,Meant,venturing,higher,lot",0.00,
Shall that be shut to Man  which to the Beast Is open ,Shall shut Man Beast open,12.96,"Shall,shut,Man,Beast,open",0.00,
or will God incense his ire For such a petty trespass ,God incense ire petty trespass,11.11,"God,incense,ire,petty,trespass",0.00,
and not praise Rather your dauntless virtue  whom the pain Of death denounced  whatever thing death be  Deterred not from achieving what might lead To happier life  knowledge of good and evil  Of good  how just ,praise dauntless virtue pain death denounced thing death Deterred achieving lead happier life knowledge good evil good,9.00,"praise,dauntless,virtue,pain,death,denounced,thing,death,Deterred,achieving,lead,happier,life,knowledge,good,evil,good",0.00,
of evil  if what is evil Be real  why not known  since easier shunned ,evil evil real known easier shunned,11.43,"evil,evil,real,known,easier,shunned",0.00,
God therefore cannot hurt ye  and be just  Not just  not God  not feared then  nor obeyed  Your fear itself of death removes the fear ,God hurt ye God feared obeyed fear death removes fear,11.19,"God,hurt,ye,God,feared,obeyed,fear,death,removes,fear",0.00,
Why  but to awe  Why  but to keep ye low and ignorant  His worshippers ,awe ye low ignorant worshippers,12.68,"awe,ye,low,ignorant,worshippers",0.00,
He knows that in the day Ye eat thereof  your eyes that seem so clear  Yet are but dim  shall perfectly be then Opened and cleared  and ye shall be as Gods  Knowing both good and evil  as they know ,knows day Ye eat thereof eyes clear dim shall perfectly Opened cleared ye shall Gods Knowing good evil know,10.61,"knows,day,Ye,eat,thereof,eyes,clear,dim,shall,perfectly,Opened,cleared,ye,shall,Gods,Knowing,good,evil,know",0.00,
That ye shall be as Gods  since I as Man  Internal Man  is but proportion meet  I  of brute  human  ye  of human  Gods ,ye shall Gods Man Internal Man proportion meet brute human ye human Gods,9.24,"ye,shall,Gods,Man,Internal,Man,proportion,meet,brute,human,ye,human,Gods",0.00,
So ye shall die perhaps  by putting off Human  to put on Gods  death to be wished  Though threatened  which no worse than this can bring ,ye shall die putting Human Gods death wished threatened worse bring,10.95,"ye,shall,die,putting,Human,Gods,death,wished,threatened,worse,bring",0.00,
And what are Gods  that Man may not become As they  participating God   like food ,Gods Man participating God like food,10.98,"Gods,Man,participating,God,like,food",0.00,
The Gods are first  and that advantage use On our belief  that all from them proceeds  I question it  for this fair earth I see  Warmed by the sun  producing every kind  Them  nothing  if they all things  who enclosed Knowledge of good and evil in this tree  That whoso eats thereof  forthwith attains Wisdom without their leave ,Gods advantage use belief proceeds question fair earth Warmed sun producing kind things enclosed Knowledge good evil tree whoso eats thereof forthwith attains Wisdom leave,10.03,"Gods,advantage,use,belief,proceeds,question,fair,earth,Warmed,sun,producing,kind,things,enclosed,Knowledge,good,evil,tree,whoso,eats,thereof,forthwith,attains,Wisdom,leave",0.00,
and wherein lies The offence  that Man should thus attain to know ,lies offence Man attain know,10.61,"lies,offence,Man,attain,know",0.00,
What can your knowledge hurt him  or this tree Impart against his will  if all be his ,knowledge hurt tree Impart,15.12,"knowledge,hurt,tree,Impart",0.00,
and can envy dwell In heavenly breasts ,envy dwell heavenly breasts,7.69,"envy,dwell,heavenly,breasts",0.00,
These  these  and many more Causes import your need of this fair fruit ,Causes import need fair fruit,11.27,"Causes,import,need,fair,fruit",0.00,
Goddess humane  reach then  and freely taste ,Goddess humane reach freely taste,4.44,"Goddess,humane,reach,freely,taste",0.00,
He ended  and his words  replete with guile  Into her heart too easy entrance won  Fixed on the fruit she gazed  which to behold Might tempt alone  and in her ears the sound Yet rung of his persuasive words  impregned With reason  to her seeming  and with truth  Mean while the hour of noon drew on  and waked An eager appetite  raised by the smell So savoury of that fruit  which with desire  Inclinable now grown to touch or taste  Solicited her longing eye  yet first Pausing a while  thus to herself she mused ,ended words replete guile heart easy entrance Fixed fruit gazed behold tempt ears sound rung persuasive words impregned reason truth Mean hour noon drew waked eager appetite raised smell savoury fruit desire Inclinable grown touch taste Solicited longing eye Pausing mused,10.31,"ended,words,replete,guile,heart,easy,entrance,Fixed,fruit,gazed,behold,tempt,ears,sound,rung,persuasive,words,impregned,reason,truth,Mean,hour,noon,drew,waked,eager,appetite,raised,smell,savoury,fruit,desire,Inclinable,grown,touch,taste,Solicited,longing,eye,Pausing,mused",0.00,
Great are thy virtues  doubtless  best of fruits  Though kept from man  and worthy to be admired  Whose taste  too long forborn  at first assay Gave elocution to the mute  and taught The tongue not made for speech to speak thy praise  Thy praise he also  who forbids thy use  Conceals not from us  naming thee the tree Of knowledge  knowledge both of good and evil  Forbids us then to taste ,Great thy virtues doubtless best fruits kept man worthy admired taste long forborn assay Gave elocution mute taught tongue speech speak thy praise Thy praise forbids thy use Conceals naming thee tree knowledge knowledge good evil Forbids taste,8.44,"Great,thy,virtues,doubtless,best,fruits,kept,man,worthy,admired,taste,long,forborn,assay,Gave,elocution,mute,taught,tongue,speech,speak,thy,praise,Thy,praise,forbids,thy,use,Conceals,naming,thee,tree,knowledge,knowledge,good,evil,Forbids,taste",0.00,
but his forbidding Commends thee more  while it infers the good By thee communicated  and our want  For good unknown sure is not had  or  had And yet unknown  is as not had at all ,forbidding Commends thee infers good thee communicated want good unknown sure unknown,12.78,"forbidding,Commends,thee,infers,good,thee,communicated,want,good,unknown,sure,unknown",0.00,
In plain then  what forbids he but to know  Forbids us good  forbids us to be wise ,plain forbids know Forbids good forbids wise,12.05,"plain,forbids,know,Forbids,good,forbids,wise",0.00,
But  if death Bind us with after   bands  what profits then Our inward freedom ,death Bind bands profits inward freedom,10.13,"death,Bind,bands,profits,inward,freedom",0.00,
In the day we eat Of this fair fruit  our doom is  we shall die ,day eat fair fruit doom shall die,12.50,"day,eat,fair,fruit,doom,shall,die",0.00,
he hath eaten and lives  And knows  and speaks  and reasons  and discerns  Irrational till then ,hath eaten lives knows speaks reasons discerns Irrational till,7.29,"hath,eaten,lives,knows,speaks,reasons,discerns,Irrational,till",0.00,
or to us denied This intellectual food  for beasts reserved ,denied intellectual food beasts reserved,8.33,"denied,intellectual,food,beasts,reserved",0.00,
For beasts it seems  yet that one beast which first Hath tasted envies not  but brings with joy The good befallen him  author unsuspect  Friendly to man  far from deceit or guile ,beasts beast Hath tasted envies brings joy good befallen author unsuspect Friendly man far deceit guile,8.94,"beasts,beast,Hath,tasted,envies,brings,joy,good,befallen,author,unsuspect,Friendly,man,far,deceit,guile",0.00,
rather  what know to fear Under this ignorance of good and evil  Of God or death  of law or penalty ,know fear ignorance good evil God death law penalty,11.00,"know,fear,ignorance,good,evil,God,death,law,penalty",0.00,
Here grows the cure of all  this fruit divine  Fair to the eye  inviting to the taste  Of virtue to make wise  What hinders then To reach  and feed at once both body and mind ,grows cure fruit divine Fair eye inviting taste virtue wise hinders reach feed body mind,11.43,"grows,cure,fruit,divine,Fair,eye,inviting,taste,virtue,wise,hinders,reach,feed,body,mind",0.00,
So saying  her rash hand in evil hour Forth reaching to the fruit  she plucked  she eat ,saying rash hand evil hour Forth reaching fruit plucked eat,7.95,"saying,rash,hand,evil,hour,Forth,reaching,fruit,plucked,eat",0.00,
Earth felt the wound  and Nature from her seat  Sighing through all her works  gave signs of woe  That all was lost ,Earth felt wound Nature seat Sighing works gave signs woe lost,9.48,"Earth,felt,wound,Nature,seat,Sighing,works,gave,signs,woe,lost",0.00,
Back to the thicket slunk The guilty Serpent  and well might  for Eve  Intent now wholly on her taste  nought else Regarded  such delight till then  as seemed  In fruit she never tasted  whether true Or fancied so  through expectation high Of knowledge  not was Godhead from her thought ,thicket slunk guilty Serpent Eve Intent wholly taste nought Regarded delight till fruit tasted true fancied expectation high knowledge Godhead thought,9.76,"thicket,slunk,guilty,Serpent,Eve,Intent,wholly,taste,nought,Regarded,delight,till,fruit,tasted,true,fancied,expectation,high,knowledge,Godhead,thought",0.00,
Greedily she ingorged without restraint  And knew not eating death  Satiate at length  And hightened as with wine  jocund and boon  Thus to herself she pleasingly began ,Greedily ingorged restraint knew eating death Satiate length hightened wine jocund boon pleasingly began,7.69,"Greedily,ingorged,restraint,knew,eating,death,Satiate,length,hightened,wine,jocund,boon,pleasingly,began",0.00,
O sovran  virtuous  precious of all trees In Paradise ,sovran virtuous precious trees Paradise,7.41,"sovran,virtuous,precious,trees,Paradise",0.00,
of operation blest To sapience  hitherto obscured  infamed ,operation blest sapience hitherto obscured infamed,3.39,"operation,blest,sapience,hitherto,obscured,infamed",0.00,
And thy fair fruit let hang  as to no end Created  but henceforth my early care  Not without song  each morning  and due praise  Shall tend thee  and the fertile burden ease Of thy full branches offered free to all  Till  dieted by thee  I grow mature In knowledge  as the Gods  who all things know  Though others envy what they cannot give  For  had the gift been theirs  it had not here Thus grown ,thy fair fruit let hang end Created henceforth early care song morning praise Shall tend thee fertile burden ease thy branches offered free Till dieted thee grow mature knowledge Gods things know envy gift grown,10.00,"thy,fair,fruit,let,hang,end,Created,henceforth,early,care,song,morning,praise,Shall,tend,thee,fertile,burden,ease,thy,branches,offered,free,Till,dieted,thee,grow,mature,knowledge,Gods,things,know,envy,gift,grown",0.00,
Experience  next  to thee I owe  Best guide  not following thee  I had remained In ignorance  thou openest wisdom  s way  And givest access  though secret she retire ,Experience thee owe Best guide following thee remained ignorance thou openest wisdom way givest access secret retire,6.63,"Experience,thee,owe,Best,guide,following,thee,remained,ignorance,thou,openest,wisdom,way,givest,access,secret,retire",0.00,
And I perhaps am secret  Heaven is high  High  and remote to see from thence distinct Each thing on Earth  and other care perhaps May have diverted from continual watch Our great Forbidder  safe with all his spies About him ,secret Heaven high High remote distinct thing Earth care diverted continual watch great Forbidder safe spies,10.71,"secret,Heaven,high,High,remote,distinct,thing,Earth,care,diverted,continual,watch,great,Forbidder,safe,spies",0.00,
But to Adam in what sort Shall I appear ,Adam sort Shall appear,12.50,"Adam,sort,Shall,appear",0.00,
shall I to him make known As yet my change  and give him to partake Full happiness with me  or rather not  But keeps the odds of knowledge in my power Without copartner ,shall known change partake happiness keeps odds knowledge power copartner,13.61,"shall,known,change,partake,happiness,keeps,odds,knowledge,power,copartner",0.00,
so to add what wants In female sex  the more to draw his love  And render me more equal  and perhaps  A thing not undesirable  sometime Superiour  for  inferiour  who is free This may be well  But what if God have seen  And death ensue ,add wants female sex draw love render equal thing undesirable Superiour inferiour free God seen death ensue,11.86,"add,wants,female,sex,draw,love,render,equal,thing,undesirable,Superiour,inferiour,free,God,seen,death,ensue",0.00,
And Adam  wedded to another Eve  Shall live with her enjoying  I extinct  A death to think ,Adam wedded Eve Shall live enjoying extinct death think,8.79,"Adam,wedded,Eve,Shall,live,enjoying,extinct,death,think",0.00,
Confirmed then I resolve  Adam shall share with me in bliss or woe  So dear I love him  that with him all deaths I could endure  without him live no life ,Confirmed resolve Adam shall share bliss woe dear love deaths endure live life,11.69,"Confirmed,resolve,Adam,shall,share,bliss,woe,dear,love,deaths,endure,live,life",0.00,
So saying  from the tree her step she turned  But first low reverence done  as to the Power That dwelt within  whose presence had infused Into the plant sciential sap  derived From nectar  drink of Gods ,saying tree step turned low reverence Power dwelt presence infused plant sciential sap derived nectar drink Gods,9.36,"saying,tree,step,turned,low,reverence,Power,dwelt,presence,infused,plant,sciential,sap,derived,nectar,drink,Gods",0.00,
Adam the while  Waiting desirous her return  had wove Of choicest flowers a garland  to adorn Her tresses  and her rural labours crown  As reapers oft are will not their harvest   queen ,Adam Waiting desirous return wove choicest flowers garland adorn tresses rural labours crown reapers oft harvest queen,8.06,"Adam,Waiting,desirous,return,wove,choicest,flowers,garland,adorn,tresses,rural,labours,crown,reapers,oft,harvest,queen",0.00,
Great joy he promised to his thoughts  and new Solace in her return  so long delayed  Yet oft his heart  divine of something ill  Misgave him  he the faltering measure felt  And forth to meet her went  the way she took That morn when first they parted  by the tree Of knowledge he must pass  there he her met  Scarce from the tree returning  in her hand A bough of fairest fruit  that downy smiled  New gathered  and ambrosial smell diffused ,Great joy promised thoughts new Solace return long delayed oft heart divine ill Misgave faltering measure felt forth meet went way took morn parted tree knowledge pass met Scarce tree returning hand bough fairest fruit downy smiled New gathered ambrosial smell diffused,8.82,"Great,joy,promised,thoughts,new,Solace,return,long,delayed,oft,heart,divine,ill,Misgave,faltering,measure,felt,forth,meet,went,way,took,morn,parted,tree,knowledge,pass,met,Scarce,tree,returning,hand,bough,fairest,fruit,downy,smiled,New,gathered,ambrosial,smell,diffused",0.00,
To him she hasted  in her face excuse Came prologue  and apology too prompt  Which  with bland words at will  she thus addressed ,hasted face excuse Came prologue apology prompt bland words addressed,10.08,"hasted,face,excuse,Came,prologue,apology,prompt,bland,words,addressed",0.00,
Hast thou not wondered  Adam  at my stay ,Hast thou wondered Adam stay,7.32,"Hast,thou,wondered,Adam,stay",0.00,
Thee I have missed  and thought it long  deprived Thy presence  agony of love till now Not felt  nor shall be twice  for never more Mean I to try  what rash untried I sought  The pain of absence from thy sight ,Thee missed thought long deprived Thy presence agony love till felt shall twice Mean try rash untried sought pain absence thy sight,9.05,"Thee,missed,thought,long,deprived,Thy,presence,agony,love,till,felt,shall,twice,Mean,try,rash,untried,sought,pain,absence,thy,sight",0.00,
But strange Hath been the because  and wonderful to hear  This tree is not  as we are told  a tree Of danger tasted  nor to evil unknown Opening the way  but of divine effect To open eyes  and make them Gods who taste  And hath been tasted such  The serpent wise  Or not restrained as we  or not obeying  Hath eaten of the fruit  and is become  Not dead  as we are threatened  but thenceforth Endued with human voice and human sense  Reasoning to admiration  and with me Persuasively hath so prevailed  that I Have also tasted  and have also found The effects to correspond  opener mine eyes  Dim erst  dilated spirits  ampler heart  And growing up to Godhead  which for thee Chiefly I sought  without thee can despise ,strange Hath wonderful hear tree told tree danger tasted evil unknown Opening way divine effect open eyes Gods taste hath tasted serpent wise restrained obeying Hath eaten fruit dead threatened thenceforth Endued human voice human sense Reasoning admiration Persuasively hath prevailed tasted found effects correspond opener eyes Dim erst dilated spirits ampler heart growing Godhead thee Chiefly sought thee despise,9.60,"strange,Hath,wonderful,hear,tree,told,tree,danger,tasted,evil,unknown,Opening,way,divine,effect,open,eyes,Gods,taste,hath,tasted,serpent,wise,restrained,obeying,Hath,eaten,fruit,dead,threatened,thenceforth,Endued,human,voice,human,sense,Reasoning,admiration,Persuasively,hath,prevailed,tasted,found,effects,correspond,opener,eyes,Dim,erst,dilated,spirits,ampler,heart,growing,Godhead,thee,Chiefly,sought,thee,despise",0.00,
For bliss  as thou hast part  to me is bliss  Tedious  unshared with thee  and odious soon ,bliss thou hast bliss Tedious unshared thee odious soon,8.79,"bliss,thou,hast,bliss,Tedious,unshared,thee,odious,soon",0.00,
Thou therefore also taste  that equal lot May join us  equal joy  as equal love  Lest  thou not tasting  different degree Disjoin us  and I then too late renounce Deity for thee  when Fate will not permit ,Thou taste equal lot join equal joy equal love Lest thou tasting different degree Disjoin late renounce Deity thee Fate permit,7.80,"Thou,taste,equal,lot,join,equal,joy,equal,love,Lest,thou,tasting,different,degree,Disjoin,late,renounce,Deity,thee,Fate,permit",0.00,
Thus Eve with countenance blithe her story told  But in her cheek distemper flushing glowed ,Eve countenance blithe story told cheek distemper flushing glowed,6.52,"Eve,countenance,blithe,story,told,cheek,distemper,flushing,glowed",0.00,
On the other side Adam  soon as he heard The fatal trespass done by Eve  amazed  Astonied stood and blank  while horrour chill Ran through his veins  and all his joints relaxed  From his slack hand the garland wreathed for Eve Down dropt  and all the faded roses she would  Speechless he stood and pale  till thus at length First to himself he inward silence broke ,Adam soon heard fatal trespass Eve amazed Astonied stood blank horrour chill Ran veins joints relaxed slack hand garland wreathed Eve dropt faded roses Speechless stood pale till length inward silence broke,9.32,"Adam,soon,heard,fatal,trespass,Eve,amazed,Astonied,stood,blank,horrour,chill,Ran,veins,joints,relaxed,slack,hand,garland,wreathed,Eve,dropt,faded,roses,Speechless,stood,pale,till,length,inward,silence,broke",0.00,
O fairest of Creation  last and best Of all God  s works  Creature in whom excelled Whatever can to sight or thought be formed  Holy  divine  good  amiable  or sweet ,fairest Creation best God works Creature excelled sight thought formed Holy divine good amiable sweet,9.04,"fairest,Creation,best,God,works,Creature,excelled,sight,thought,formed,Holy,divine,good,amiable,sweet",0.00,
How art thou lost ,art thou lost,5.56,"art,thou,lost",0.00,
how on a sudden lost  Defaced  deflowered  and now to death devote ,sudden lost Defaced deflowered death devote,8.96,"sudden,lost,Defaced,deflowered,death,devote",0.00,
Rather  how hast thou yielded to transgress The strict forbiddance  how to violate The sacred fruit forbidden ,hast thou yielded transgress strict forbiddance violate sacred fruit forbidden,6.36,"hast,thou,yielded,transgress,strict,forbiddance,violate,sacred,fruit,forbidden",0.00,
Some cursed fraud Of enemy hath beguiled thee  yet unknown  And me with thee hath ruined  for with thee Certain my resolution is to die  How can I live without thee ,cursed fraud enemy hath beguiled thee unknown thee hath ruined thee Certain resolution die live thee,9.09,"cursed,fraud,enemy,hath,beguiled,thee,unknown,thee,hath,ruined,thee,Certain,resolution,die,live,thee",0.00,
how forego Thy sweet converse  and love so dearly joined  To live again in these wild woods forlorn ,forego Thy sweet converse love dearly joined live wild woods forlorn,7.00,"forego,Thy,sweet,converse,love,dearly,joined,live,wild,woods,forlorn",0.00,
Should God create another Eve  and I Another rib afford  yet loss of thee Would never from my heart  no  no  I feel The link of Nature draw me  flesh of flesh  Bone of my bone thou art  and from thy state Mine never shall be parted  bliss or woe ,God create Eve rib afford loss thee heart feel link Nature draw flesh flesh Bone bone thou art thy state shall parted bliss woe,10.57,"God,create,Eve,rib,afford,loss,thee,heart,feel,link,Nature,draw,flesh,flesh,Bone,bone,thou,art,thy,state,shall,parted,bliss,woe",0.00,
So having said  as one from sad dismay Recomforted  and after thoughts disturbed Submitting to what seemed remediless  Thus in calm mood his words to Eve he turned ,said sad dismay Recomforted thoughts disturbed Submitting remediless calm mood words Eve turned,9.15,"said,sad,dismay,Recomforted,thoughts,disturbed,Submitting,remediless,calm,mood,words,Eve,turned",0.00,
Bold deed thou hast presumed  adventurous Eve  And peril great provoked  who thus hast dared  Had it been only coveting to eye That sacred fruit  sacred to abstinence  Much more to taste it under ban to touch ,Bold deed thou hast presumed adventurous Eve peril great provoked hast dared coveting eye sacred fruit sacred abstinence taste ban touch,7.66,"Bold,deed,thou,hast,presumed,adventurous,Eve,peril,great,provoked,hast,dared,coveting,eye,sacred,fruit,sacred,abstinence,taste,ban,touch",0.00,
But past who can recall  or done undo ,past recall undo,13.16,"past,recall,undo",0.00,
Not God Omnipotent  nor Fate  yet so Perhaps thou shalt not die  perhaps the fact Is not so heinous now  foretasted fruit  Profaned first by the serpent  by him first Made common  and unhallowed  ere our taste  Nor yet on him found deadly  yet he lives  Lives  as thou saidst  and gains to live  as Man  Higher degree of life  inducement strong To us  as likely tasting to attain Proportional ascent  which cannot be But to be Gods  or Angels  demi   Gods ,God Omnipotent Fate thou shalt die fact heinous foretasted fruit Profaned serpent common unhallowed ere taste found deadly lives Lives thou saidst gains live Man Higher degree life inducement strong likely tasting attain Proportional ascent Gods Angels demi Gods,9.43,"God,Omnipotent,Fate,thou,shalt,die,fact,heinous,foretasted,fruit,Profaned,serpent,common,unhallowed,ere,taste,found,deadly,lives,Lives,thou,saidst,gains,live,Man,Higher,degree,life,inducement,strong,likely,tasting,attain,Proportional,ascent,Gods,Angels,demi,Gods",0.00,
Nor can I think that God  Creator wise  Though threatening  will in earnest so destroy Us his prime creatures  dignified so high  Set over all his works  which in our fall  For us created  needs with us must fail  Dependant made  so God shall uncreate  Be frustrate  do  undo  and labour lose  Not well conceived of God  who  though his power Creation could repeat  yet would be loth Us to abolish  lest the Adversary Triumph  and say   Fickle their state whom God  Most favours  who can please him long ,think God Creator wise threatening earnest destroy prime creatures dignified high Set works fall created needs fail Dependant God shall uncreate frustrate undo labour lose conceived God power Creation repeat loth abolish lest Adversary Triumph Fickle state God favours long,9.72,"think,God,Creator,wise,threatening,earnest,destroy,prime,creatures,dignified,high,Set,works,fall,created,needs,fail,Dependant,God,shall,uncreate,frustrate,undo,labour,lose,conceived,God,power,Creation,repeat,loth,abolish,lest,Adversary,Triumph,Fickle,state,God,favours,long",0.00,
Matter of scorn  not to be given the Foe ,Matter scorn given Foe,12.20,"Matter,scorn,given,Foe",0.00,
However I with thee have fixed my lot  Certain to undergo like doom  If death Consort with thee  death is to me as life  So forcible within my heart I feel The bond of Nature draw me to my own  My own in thee  for what thou art is mine  Our state cannot be severed  we are one  One flesh  to lose thee were to lose myself ,thee fixed lot Certain undergo like doom death Consort thee death life forcible heart feel bond Nature draw thee thou art state severed flesh lose thee lose,12.42,"thee,fixed,lot,Certain,undergo,like,doom,death,Consort,thee,death,life,forcible,heart,feel,bond,Nature,draw,thee,thou,art,state,severed,flesh,lose,thee,lose",0.00,
So Adam  and thus Eve to him replied ,Adam Eve replied,13.51,"Adam,Eve,replied",0.00,
O glorious trial of exceeding love  Illustrious evidence  example high ,glorious trial exceeding love Illustrious evidence example high,2.82,"glorious,trial,exceeding,love,Illustrious,evidence,example,high",0.00,
Engaging me to emulate  but  short Of thy perfection  how shall I attain  Adam  from whose dear side I boast me sprung  And gladly of our union hear thee speak  One heart  one soul in both  whereof good proof This day affords  declaring thee resolved  Rather than death  or aught than death more dread  Shall separate us  linked in love so dear  To undergo with me one guilt  one crime  If any be  of tasting this fair fruit  Whose virtue for of good still good proceeds  Direct  or by occasion  hath presented This happy trial of thy love  which else So eminently never had been known ,Engaging emulate short thy perfection shall attain Adam dear boast sprung gladly union hear thee speak heart soul whereof good proof day affords declaring thee resolved death aught death dread Shall separate linked love dear undergo guilt crime tasting fair fruit virtue good good proceeds Direct occasion hath presented happy trial thy love eminently known,8.70,"Engaging,emulate,short,thy,perfection,shall,attain,Adam,dear,boast,sprung,gladly,union,hear,thee,speak,heart,soul,whereof,good,proof,day,affords,declaring,thee,resolved,death,aught,death,dread,Shall,separate,linked,love,dear,undergo,guilt,crime,tasting,fair,fruit,virtue,good,good,proceeds,Direct,occasion,hath,presented,happy,trial,thy,love,eminently,known",0.00,
Were it I thought death menaced would ensue This my attempt  I would sustain alone The worst  and not persuade thee  rather die Deserted  than oblige thee with a fact Pernicious to thy peace  chiefly assured Remarkably so late of thy so true  So faithful  love unequalled  but I feel Far otherwise the event  not death  but life Augmented  opened eyes  new hopes  new joys  Taste so divine  that what of sweet before Hath touched my sense  flat seems to this  and harsh ,thought death menaced ensue attempt sustain worst persuade thee die Deserted oblige thee fact Pernicious thy peace chiefly assured Remarkably late thy true faithful love unequalled feel Far event death life Augmented opened eyes new hopes new joys Taste divine sweet Hath touched sense flat harsh,7.87,"thought,death,menaced,ensue,attempt,sustain,worst,persuade,thee,die,Deserted,oblige,thee,fact,Pernicious,thy,peace,chiefly,assured,Remarkably,late,thy,true,faithful,love,unequalled,feel,Far,event,death,life,Augmented,opened,eyes,new,hopes,new,joys,Taste,divine,sweet,Hath,touched,sense,flat,harsh",0.00,
On my experience  Adam  freely taste  And fear of death deliver to the winds ,experience Adam freely taste fear death deliver winds,7.79,"experience,Adam,freely,taste,fear,death,deliver,winds",0.00,
So saying  she embraced him  and for joy Tenderly wept  much won  that he his love Had so ennobled  as of choice to incur Divine displeasure for her sake  or death ,saying embraced joy Tenderly wept love ennobled choice incur Divine displeasure sake death,10.98,"saying,embraced,joy,Tenderly,wept,love,ennobled,choice,incur,Divine,displeasure,sake,death",0.00,
In recompence for such compliance bad Such recompence best merits from the bough She gave him of that fair enticing fruit With liberal hand  he scrupled not to eat  Against his better knowledge  not deceived  But fondly overcome with female charm ,recompence compliance bad recompence best merits bough gave fair enticing fruit liberal hand scrupled eat better knowledge deceived fondly overcome female charm,7.69,"recompence,compliance,bad,recompence,best,merits,bough,gave,fair,enticing,fruit,liberal,hand,scrupled,eat,better,knowledge,deceived,fondly,overcome,female,charm",0.00,
Earth trembled from her entrails  as again In pangs  and Nature gave a second groan  Sky loured  and  muttering thunder  some sad drops Wept at completing of the mortal sin Original  while Adam took no thought  Eating his fill  nor Eve to iterate Her former trespass feared  the more to sooth Him with her loved society  that now  As with new wine intoxicated both  They swim in mirth  and fancy that they feel Divinity within them breeding wings  Wherewith to scorn the earth  But that false fruit Far other operation first displayed  Carnal desire inflaming  he on Eve Began to cast lascivious eyes  she him As wantonly repaid  in lust they burn  Till Adam thus  gan Eve to dalliance move ,Earth trembled entrails pangs Nature gave second groan Sky loured muttering thunder sad drops Wept completing mortal sin Original Adam took thought Eating fill Eve iterate trespass feared sooth loved society new wine intoxicated swim mirth fancy feel Divinity breeding wings Wherewith scorn earth false fruit Far operation displayed Carnal desire inflaming Eve Began cast lascivious eyes wantonly repaid lust burn Till Adam gan Eve dalliance,7.81,"Earth,trembled,entrails,pangs,Nature,gave,second,groan,Sky,loured,muttering,thunder,sad,drops,Wept,completing,mortal,sin,Original,Adam,took,thought,Eating,fill,Eve,iterate,trespass,feared,sooth,loved,society,new,wine,intoxicated,swim,mirth,fancy,feel,Divinity,breeding,wings,Wherewith,scorn,earth,false,fruit,Far,operation,displayed,Carnal,desire,inflaming,Eve,Began,cast,lascivious,eyes,wantonly,repaid,lust,burn,Till,Adam,gan,Eve,dalliance",0.00,
Eve  now I see thou art exact of taste  And elegant  of sapience no small part  Since to each meaning savour we apply  And palate call judicious  I the praise Yield thee  so well this day thou hast purveyed ,Eve thou art exact taste elegant sapience small meaning savour apply palate judicious praise Yield thee day thou hast purveyed,9.18,"Eve,thou,art,exact,taste,elegant,sapience,small,meaning,savour,apply,palate,judicious,praise,Yield,thee,day,thou,hast,purveyed",0.00,
