Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
They advised her to continue the shoemaking trade  as they found the shoes were liked  and they knew that they could have a sale for them at the Repository in Dublin ,advised continue shoemaking trade found shoes liked knew sale Repository Dublin,12.05,"advised,continue,shoemaking,trade,found,shoes,liked,knew,sale,Repository,Dublin",0.00,
Mary  encouraged by these kind friends  went on with her little manufacture with increased activity ,Mary encouraged kind friends went little manufacture increased activity,6.00,"Mary,encouraged,kind,friends,went,little,manufacture,increased,activity",0.00,
Peggy and Anne platted the packthread  and basted the vamps and linings together ready for her ,Peggy Anne platted packthread basted vamps linings ready,8.42,"Peggy,Anne,platted,packthread,basted,vamps,linings,ready",0.00,
Edmund was allowed to come home for an hour every morning  provided he was back again before eight o  clock ,Edmund allowed come home hour morning provided clock,11.11,"Edmund,allowed,come,home,hour,morning,provided,clock",0.00,
It was summer time  and he got up early  because he liked to go home to see his sisters  and he took his share in the manufactory ,summer time got early liked home sisters took share manufactory,13.08,"summer,time,got,early,liked,home,sisters,took,share,manufactory",0.00,
It was his business to hammer the soles flat  and as soon as he came home every morning he performed his task with so much cheerfulness and sang so merrily at his work  that the hour of his arrival was always an hour of joy to the family ,business hammer soles flat soon came home morning performed task cheerfulness sang merrily work hour arrival hour joy family,12.18,"business,hammer,soles,flat,soon,came,home,morning,performed,task,cheerfulness,sang,merrily,work,hour,arrival,hour,joy,family",0.00,
Mary had presently employment enough upon her hands ,Mary presently employment hands,7.69,"Mary,presently,employment,hands",0.00,
Orders came to her for shoes from many families in the neighbourhood  and she could not get them finished fast enough ,Orders came shoes families neighbourhood finished fast,11.86,"Orders,came,shoes,families,neighbourhood,finished,fast",0.00,
She  however  in the midst of her hurry  found time to make a very pretty pair  with neat roses  as a present for her schoolmistress  who  now that she saw her pupil in a good way of business  consented to receive the amount of her old debt ,midst hurry found time pretty pair neat roses present schoolmistress saw pupil good way business consented receive old debt,11.62,"midst,hurry,found,time,pretty,pair,neat,roses,present,schoolmistress,saw,pupil,good,way,business,consented,receive,old,debt",0.00,
Several of the children who went to her school were delighted with the sight of Mary  s present  and went to the little manufactory at Rossmore Castle  to find out how these shoes were made ,children went school delighted sight Mary present went little manufactory Rossmore Castle find shoes,11.05,"children,went,school,delighted,sight,Mary,present,went,little,manufactory,Rossmore,Castle,find,shoes",0.00,
Some went from curiosity  others from idleness  but when they saw how happy the little shoemakers seemed whilst busy at work  they longed to take some share in what was going forward ,went curiosity idleness saw happy little shoemakers whilst busy work longed share going forward,9.84,"went,curiosity,idleness,saw,happy,little,shoemakers,whilst,busy,work,longed,share,going,forward",0.00,
One begged Mary to let her plat some packthread for the soles  another helped Peggy and Anne to baste in the linings  and all who could get employment were pleased  for the idle ones were shoved out of the way ,begged Mary let plat packthread soles helped Peggy Anne baste linings employment pleased idle ones shoved way,10.95,"begged,Mary,let,plat,packthread,soles,helped,Peggy,Anne,baste,linings,employment,pleased,idle,ones,shoved,way",0.00,
It became a custom with the children of the village to resort to the old castle at their play hours  and it was surprising to see how much was done by ten or twelve of them  each doing but a little at a time ,custom children village resort old castle play hours surprising little time,15.87,"custom,children,village,resort,old,castle,play,hours,surprising,little,time",0.00,
One morning Edmund and the little manufacturers were assembled very early  and they were busy at their work  all sitting round the meal chest  which served them for a table ,morning Edmund little manufacturers assembled early busy work sitting round meal chest served table,9.25,"morning,Edmund,little,manufacturers,assembled,early,busy,work,sitting,round,meal,chest,served,table",0.00,
 My hands must be washed  said George  a little boy who came running in   I ran so fast that I might be in time  to go to work along with you all  that I tumbled down  and look how I have dirtied my hands ,hands washed said George little boy came running ran fast time work tumbled look dirtied hands,13.66,"hands,washed,said,George,little,boy,came,running,ran,fast,time,work,tumbled,look,dirtied,hands",0.00,
Most haste worst speed ,haste worst speed,4.35,"haste,worst,speed",0.00,
Whilst George was washing his hands  two other little children  who had just finished their morning  s work  came to him to beg that he would blow some soap bubbles for them  and they were all three eagerly blowing bubbles  and watching them mount into the air  when suddenly they were startled by a noise as loud as thunder ,Whilst George washing hands little children finished morning work came beg blow soap bubbles eagerly blowing bubbles watching mount air suddenly startled noise loud thunder,10.46,"Whilst,George,washing,hands,little,children,finished,morning,work,came,beg,blow,soap,bubbles,eagerly,blowing,bubbles,watching,mount,air,suddenly,startled,noise,loud,thunder",0.00,
They were in a sort of outer court of the castle  next to the room in which all their companions were at work  and they ran precipitately into the room  exclaiming   Did you hear that noise ,sort outer court castle room companions work ran precipitately room exclaiming hear noise,12.11,"sort,outer,court,castle,room,companions,work,ran,precipitately,room,exclaiming,hear,noise",0.00,
 I thought I heard a clap of thunder  said Mary   but why do you look so frightened ,thought heard clap thunder said Mary look frightened,10.71,"thought,heard,clap,thunder,said,Mary,look,frightened",0.00,
As she finished speaking  another and a louder noise  and the walls round about them shook ,finished speaking louder noise walls round shook,9.89,"finished,speaking,louder,noise,walls,round,shook",0.00,
The children turned pale and stood motionless  but Edmund threw down his hammer  and ran out to see what was the matter ,children turned pale stood motionless Edmund threw hammer ran matter,10.00,"children,turned,pale,stood,motionless,Edmund,threw,hammer,ran,matter",0.00,
Mary followed him  and they saw that a great chimney of the old ruins at the farthest side of the castle had fallen down  and this was the because of the prodigious noise ,Mary followed saw great chimney old ruins farthest castle fallen prodigious noise,12.28,"Mary,followed,saw,great,chimney,old,ruins,farthest,castle,fallen,prodigious,noise",0.00,
The part of the castle in which they lived seemed  as Edmund said  to be perfectly safe  but the children of the village were terrified  and thinking that the whole would come tumbling down directly  they ran to their homes as fast as they could ,castle lived Edmund said perfectly safe children village terrified thinking come tumbling directly ran homes fast,11.79,"castle,lived,Edmund,said,perfectly,safe,children,village,terrified,thinking,come,tumbling,directly,ran,homes,fast",0.00,
Edmund  who was a courageous lad  and proud of showing his courage  laughed at their cowardice  but Mary  who was very prudent  persuaded her brother to ask an experienced mason  who was building at his master  s  to come and give his opinion  whether their part of the castle was safe to live in or not ,Edmund courageous lad proud showing courage laughed cowardice Mary prudent persuaded brother ask experienced mason building master come opinion castle safe live,11.18,"Edmund,courageous,lad,proud,showing,courage,laughed,cowardice,Mary,prudent,persuaded,brother,ask,experienced,mason,building,master,come,opinion,castle,safe,live",0.00,
